Prompt Number,title,Prompt,dataset,library,view_type,response
1,scatterplot,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price
Your task is to create a Scatterplot that visualizes the relationship between Net Income and Revenue.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price",Vega-Lite,static view,"<!DOCTYPE html>
<html>
<head>
  <title>Scatterplot</title>
  <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-lite@4""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
</head>

<body>

<div id=""vis""></div>

<script type=""text/javascript"">
    var yourVlSpec = {
      ""$schema"": ""https://vega.github.io/schema/vega-lite/v4.json"",
      ""data"": {
        ""url"": ""https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv""
      },
      ""mark"": {""type"": ""point"", ""tooltip"": true},
      encoding: {
        x: {field: 'Revenue', type: 'quantitative'},
        y: {field: 'Net Income', type: 'quantitative'}
      }
    };

    vegaEmbed('#vis', yourVlSpec);
</script>

</body></html>"
2,line chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price
Your task is to create a Line Chart that visualizes the trend of Net Income over the Quarter for each Company.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price",Vega-Lite,static view,"<!DOCTYPE html>
<html>
<head>
  <title>Net Income Trend</title>
  <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-lite@4""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
</head>
<body>

<div id=""vis""></div>

<script type=""text/javascript"">
    var yourVlSpec = {
      ""$schema"": ""https://vega.github.io/schema/vega-lite/v4.json"",
      ""data"": {""url"": ""https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv""},
      ""mark"": {""type"": ""line"", ""point"": true},
      ""encoding"": {
        ""x"": {""field"": ""Quarter"", 
              ""sort"" : [""Q1'22"",""Q2'22"",""Q3'22"",""Q4'22""],
              },
        ""y"": {""field"":""Net Income"", 
              },
        },
       };
    vegaEmbed('#vis', yourVlSpec);
</script>

</body></html>"
3,bar chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price
Your task is to create a Bar Chart that visualizes the Net Income for each Company in Q1-2021.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price",Vega-Lite,static view,"<!DOCTYPE html>
<html>
<head>
  <title>Net Income for each Company in Q1-2021</title>
  <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-lite@4""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
</head>

<body>

<div id=""vis""></div>

<script type=""text/javascript"">
    var yourVlSpec = {
      ""$schema"": ""https://vega.github.io/schema/vega-lite/v4.json"",
      ""data"": {
        ""url"": ""https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv""
      },
      ""transform"": [
        {""filter"": ""(datum.Quarter === 'Q1-2021')""}
      ],
      ""mark"": {""type"":""bar"", 
               tooltip: true
             },
       encoding: {
         x: {field: 'Company', title:'Company'},
         y: {field: 'Net Income', title:'Net Income'}
       }
    };

    vegaEmbed('#vis', yourVlSpec);
</script>

</body></html>"
4,pie chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price
Your task is to create a Pie Chart that visualizes the proportion of Net Income contributed by each Company in Q1-2021.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price",Vega-Lite,static view,"<!DOCTYPE html>
<html>
<head>
  <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-lite@4""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
</head>

<body>

<div id=""vis""></div>

<script type=""text/javascript"">
    var yourVlSpec = {
      ""$schema"": ""https://vega.github.io/schema/vega-lite/v4.json"",
      ""data"": {
        ""url"": ""https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv""
      },
      ""transform"": [
        {""filter"": {""field"": ""Quarter"", ""equal"":""Q1-2021""}}
      ],
      ""mark"": {""type"":""arc"", 
               tooltip: true
              },
       encoding: {
         theta: {field: 'Net Income', type: 'quantitative'},
         color: {field:'Company', type:'nominal'}
       }
    };
    vegaEmbed('#vis', yourVlSpec);
</script>

</body>"
5,donut chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price
Your task is to create a Donut Chart that visualizes the distribution of Net Income among Company in Q1-2021.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price",Vega-Lite,static view,"<!DOCTYPE html>
<html>
<head>
  <title>Donut Chart</title>
  <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-lite@4""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
</head>

<body>

<div id=""vis""></div>

<script type=""text/javascript"">
    var yourVlSpec = {
      ""$schema"": ""https://vega.github.io/schema/vega-lite/v4.json"",
      ""data"": {
        ""url"": ""https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv""
      },
      ""transform"": [
        {""filter"": {""field"": ""Quarter"", ""equal"":""Q1-2021""}}
      ],
      ""mark"": {""type"":""arc"", 
               tooltip: true
              },
       encoding: {
         theta: {field: 'Net Income', type:'quantitative'},
         color:{field:'Company', type:'nominal'}
       }
    };

    vegaEmbed('#vis', yourVlSpec);
</script>

</body></html>"
6,coxcomb chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price
Your task is to create a Coxcomb Chart(polar area chart) to compare the Net Income of different Company in Q1-2021.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price",Vega-Lite,static view,"<!DOCTYPE html>
<html>
<head>
  <title>Coxcomb Chart</title>
  <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-lite@4""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
</head>

<body>

<div id=""vis""></div>

<script type=""text/javascript"">
    var yourVlSpec = {
      ""$schema"": ""https://vega.github.io/schema/vega-lite/v4.json"",
      ""data"": {
        ""url"": ""https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv""
      },
      ""transform"": [
        {""filter"": {""field"": ""Quarter"", ""equal"":""Q1-2021""}}
      ],
      ""mark"": {""type"":""arc"", 
               tooltip: true
              },
       encoding: {
         theta: {field: 'Net Income', type:'quantitative'},
         color:{field:'Company', type:'nominal'}
       }
    };

    vegaEmbed('#vis', yourVlSpec);
</script>

</body>"
7,radar chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price
Your task is to create a Radar Chart to compare the Net Income of different Company in Q1-2021.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html>
<head>
  <title>Radar Chart</title>
  <script src=""https://cdn.jsdelivr.net/npm/vega@5.22.1""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5.6.0""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6.21.0""></script>
</head>
<body>
  <div id=""vis""></div>
  <script>
    const spec = {
      ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
      ""data"": {
        ""url"": ""https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv"",
        ""format"": {""type"": ""csv""}
      },
      ""transform"": [
        {""filter"": ""datum.Quarter === 'Q1-2021'""}
      ],
      ""mark"": {""type"": ""line"", ""point"": true},
      ""encoding"": {
        ""theta"": {
          ""field"": ""Company"",
          ""sort"": null,
          ""type"": ""nominal""
        },
        ""radius"": {
          ""field"": ""Net Income"",
          ""type"": ""quantitative"",
          ""scale"": {""zero"": true}
        },
        ""color"": {
          ""field"": ""Company"",
          ""type"": ""nominal""
        },
        ""order"": {
          ""field"": ""Net Income"",
          ""type"": ""quantitative""
        }
      },
      ""config"": {
        ""view"": {""stroke"": null}
      }
    };

    vegaEmbed('#vis', spec).then(function(result) {
      // result.view is the Vega view
    }).catch(console.error);
  </script>
</body>
</html>
```"
8,streamgraph,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price
Your task is to create a Streamgraph that visualizes the changes of Net Income over the Quarter for each Company.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price",Vega-Lite,static view,"<!DOCTYPE html>
<html>
<head>
  <title>Streamgraph</title>
  <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-lite@4""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
</head>

<body>

<div id=""vis""></div>

<script type=""text/javascript"">
    var yourVlSpec = {
      ""$schema"": ""https://vega.github.io/schema/vega-lite/v4.json"",
      ""width"": ""container"",
      ""height"": ""container"",
      ""padding"": {""left"": 5, ""top"": 5, ""right"": 5, ""bottom"": 5},
      data: {url: 'https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv'},
        mark: {
          type: 'area',
          line: true,
          interpolate:""monotone""
        },
        encoding:{
            x:{
                field:'Quarter',
                type:'ordinal'
            },
            y:{
                field:'Net Income',
                aggregate:'sum',
                axis:{orient:""left"", title:""Net Income""}
            },
            color:{
              field:""Company"", 
              legend:null
            }
        }
    };
    vegaEmbed('#vis', yourVlSpec);
</script>

</body></html>"
9,slopegraph,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price
Your task is to create a Slopegraph to compare the Net Income between Q1-2021 and Q2-2021 for each Company.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html>
<head>
  <title>Slopegraph</title>
  <script src=""https://cdn.jsdelivr.net/npm/vega@5.22.1""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5.6.0""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6.21.0""></script>
</head>
<body>
  <div id=""vis""></div>
  <script>
    const spec = {
      ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
      ""data"": {
        ""url"": ""https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv"",
        ""format"": {""type"": ""csv""}
      },
      ""transform"": [
        {
          ""filter"": {
            ""field"": ""Quarter"",
            ""oneOf"": [""Q1-2021"", ""Q2-2021""]
          }
        }
      ],
      ""mark"": ""line"",
      ""encoding"": {
        ""x"": {
          ""field"": ""Quarter"",
          ""sort"": [""Q1-2021"", ""Q2-2021""]
        },
        ""y"": {
          ""field"": ""Net Income"",
          ""type"": ""quantitative""
        },
        ""color"": {
          ""field"": ""Company"",
          ""type"": ""nominal""
        }
      }
    };

    vegaEmbed('#vis', spec);
  </script>
</body>
</html>
```"
10,heatmap,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price
Your task is to create a Heatmap that visualizes the Net Income across Company and Quarters.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv

The data table contains the following columns: Quarter,Company,Net Income,Revenue,Expenses,Employee Count,Industry,Stock Price",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html>
<head>
  <title>Net Income Heatmap</title>
  <script src=""https://cdn.jsdelivr.net/npm/vega@5.22.1""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5.6.0""></script>
  <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6.21.0""></script>
</head>
<body>
  <div id=""vis""></div>
  <script>
    const spec = {
      ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
      ""data"": {
        ""url"": ""https://gist.githubusercontent.com/FFFFFancy/fcc3afbe4b998a16981b5b26589f6d71/raw/dfec0405212e82128fface3c20f1b75bf3789c03/Financial%2520Data.csv""
      },
      ""mark"": ""rect"",
      ""encoding"": {
        ""x"": {
          ""field"": ""Quarter"",
          ""type"": ""nominal"",
          ""sort"": [""Q1 2022"", ""Q2 2022"", ""Q3 2022"", ""Q4 2022"", ""Q1 2023"", ""Q2 2023"", ""Q3 2023"", ""Q4 2023""]
        },
        ""y"": {
          ""field"": ""Company"",
          ""type"": ""nominal""
        },
        ""color"": {
          ""field"": ""Net Income"",
          ""type"": ""quantitative"",
          ""legend"": {
            ""title"": ""Net Income""
          }
        },
        ""tooltip"": [
          {""field"": ""Quarter"", ""type"": ""nominal""},
          {""field"": ""Company"", ""type"": ""nominal""},
          {""field"": ""Net Income"", ""type"": ""quantitative""}
        ]
      },
      ""config"": {
        ""view"": {
          ""stroke"": ""transparent""
        }
      }
    };

    vegaEmbed('#vis', spec);
  </script>
</body>
</html>
```"
