Prompt Number,title,Prompt,dataset,library,view_type,response
1,scatterplot,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production
Your task is to create a Scatterplot that visualizes the relationship between Domestic Consumption and Exports.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html lang=""en"">

<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Coffee Consumption Scatterplot</title>
    <script src=""https://cdn.jsdelivr.net/npm/vega@5.20.2""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5.9.0""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6.20.2""></script>
</head>

<body>
    <div id=""vis""></div>
    <script>
        const spec = {
               ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
               ""description"": ""A scatterplot showing the relationship between Domestic Consumption and Exports."",
               ""data"": {
                   ""url"": ""https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv"",
                   ""format"": { ""type"": ""csv"" }
               },
               ""mark"": ""point"",
               ""encoding"": {
                   ""x"": {""field"": ""Domestic Consumption"", ""type"": ""quantitative"", ""title"": ""Domestic Consumption""},
                   ""y"": {""field"": ""Exports"", ""type"": ""quantitative"", ""title"": ""Exports""},
                   ""tooltip"": [
                       {""field"": ""Country"", ""type"": ""nominal"", ""title"": ""Country""},
                       {""field"": ""Year"", ""type"": ""ordinal"", ""title"": ""Year""}
                   ]
               }
           };

        vegaEmbed('#vis', spec)
            .then(result => {
                // Visualization successfully created
            })
            .catch(console.error);
    </script>
</body>

</html>
```"
2,line chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production
Your task is to create a Line Chart that visualizes the trend of Domestic Consumption over the Year for each Country.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Coffee Consumption Line Chart</title>
    <script src=""https://cdn.jsdelivr.net/npm/vega@5.21.0""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5.7.0""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6.23.0""></script>
</head>
<body>
    <div id=""vis""></div>
    <script>
        const spec = {
            ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
            ""description"": ""A line chart showing Domestic Consumption over the years for each Country."",
            ""data"": {
                ""url"": ""https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv"",
                ""format"": {""type"": ""csv""}
            },
            ""mark"": ""line"",
            ""encoding"": {
                ""x"": {
                    ""field"": ""Year"",
                    ""type"": ""temporal"",
                    ""title"": ""Year""
                },
                ""y"": {
                    ""field"": ""Domestic Consumption"",
                    ""type"": ""quantitative"",
                    ""title"": ""Domestic Consumption (kg per capita)""
                },
                ""color"": {
                    ""field"": ""Country"",
                    ""type"": ""nominal"",
                    ""title"": ""Country""
                }
            }
        };

        vegaEmbed('#vis', spec).then(function(result) {
            // Access the generated Vega view instance
        }).catch(console.error);
    </script>
</body>
</html>
```"
3,bar chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production
Your task is to create a Bar Chart that visualizes the Domestic Consumption for each Country in 2017.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Coffee Consumption in 2017</title>
    <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
</head>
<body>
    <div id=""vis""></div>
    <script>
        const spec = {
            ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
            ""data"": { 
                ""url"": ""https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv"",
                ""format"": { ""type"": ""csv"" }
            },
            ""transform"": [
                {
                    ""filter"": ""datum.Year == 2017""
                }
            ],
            ""mark"": ""bar"",
            ""encoding"": {
                ""x"": { ""field"": ""Country"", ""type"": ""nominal"", ""axis"": { ""labelAngle"": -45 } },
                ""y"": { ""field"": ""Domestic Consumption"", ""type"": ""quantitative"" }
            }
        };

        vegaEmbed('#vis', spec);
    </script>
</body>
</html>
```"
4,pie chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production
Your task is to create a Pie Chart that visualizes the proportion of Domestic Consumption contributed by each Country in 2017.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Coffee Consumption Pie Chart</title>
    <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
</head>
<body>
    <div id=""vis""></div>
    <script>
        const spec = {
            ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
            ""data"": {
                ""url"": ""https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv"",
                ""format"": {
                    ""type"": ""csv""
                }
            },
            ""transform"": [
                {
                    ""filter"": ""datum.Year == '2017'""
                }
            ],
            ""mark"": ""arc"",
            ""encoding"": {
                ""theta"": {
                    ""field"": ""Domestic Consumption"",
                    ""type"": ""quantitative""
                },
                ""color"": {
                    ""field"": ""Country"",
                    ""type"": ""nominal""
                }
            }
        };

        vegaEmbed('#vis', spec).then(result => {
            // Successfully rendered
        }).catch(console.error);
    </script>
</body>
</html>
```"
5,donut chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production
Your task is to create a Donut Chart that visualizes the distribution of Domestic Consumption among Country in 2017.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Coffee Consumption Donut Chart</title>
    <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
</head>
<body>

<div id=""vis""></div>

<script>
    const spec = {
        ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
        ""description"": ""A Donut chart showing the distribution of Domestic Consumption among countries in 2017."",
        ""data"": {
            ""url"": ""https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv"",
            ""format"": {
                ""type"": ""csv""
            }
        },
        ""transform"": [
            {
                ""filter"": ""datum.Year == 2017""
            },
            {
                ""calculate"": ""datum.Domestic_Consumption"",
                ""as"": ""Consumption""
            }
        ],
        ""mark"": {
            ""type"": ""arc"",
            ""innerRadius"": 50
        },
        ""encoding"": {
            ""theta"": {
                ""field"": ""Consumption"",
                ""type"": ""quantitative""
            },
            ""color"": {
                ""field"": ""Country"",
                ""type"": ""nominal"",
                ""scale"": {
                    ""scheme"": ""category10""
                }
            },
            ""tooltip"": [
                {""field"": ""Country"", ""type"": ""nominal""},
                {""field"": ""Consumption"", ""type"": ""quantitative""}
            ]
        }
    };

    vegaEmbed('#vis', spec);
</script>
</body>
</html>
```"
6,coxcomb chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production
Your task is to create a Coxcomb Chart(polar area chart) to compare the Domestic Consumption of different Country in 2017.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Coxcomb Chart of Coffee Consumption</title>
    <script src=""https://cdn.jsdelivr.net/npm/vega@5.21.0""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5.4.0""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6.20.0""></script>
</head>
<body>
    <div id=""vis""></div>
    <script>
        const spec = {
            ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
            ""data"": {
                ""url"": ""https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv"",
                ""format"": {
                    ""type"": ""csv""
                }
            },
            ""transform"": [
                {
                    ""filter"": {
                        ""field"": ""Year"",
                        ""equal"": 2017
                    }
                }
            ],
            ""mark"": ""arc"",
            ""encoding"": {
                ""theta"": {
                    ""field"": ""Domestic Consumption"",
                    ""type"": ""quantitative""
                },
                ""color"": {
                    ""field"": ""Country"",
                    ""type"": ""nominal"",
                    ""scale"": { ""scheme"": ""category10"" }
                }
            },
            ""view"": {
                ""stroke"": null
            }
        };

        vegaEmbed('#vis', spec).then(function(result) {
        }).catch(console.error);
    </script>
</body>
</html>
```"
7,radar chart,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production
Your task is to create a Radar Chart to compare the Domestic Consumption of different Country in 2017.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Radar Chart - Coffee Consumption 2017</title>
    <script src=""https://cdn.jsdelivr.net/npm/vega@5.21.0""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5.2.0""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6.20.0""></script>
    <style>
        .radar-area {
            position: relative;
            width: 600px;
            height: 600px;
            margin: auto;
        }
    </style>
</head>
<body>
    <div class=""radar-area"" id=""vis""></div>
    <script>
        const spec = {
            ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
            ""description"": ""Radar Chart comparing Domestic Consumption of different countries in 2017."",
            ""data"": {
                ""url"": ""https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv"",
                ""format"": {
                    ""type"": ""csv""
                }
            },
            ""transform"": [
                {
                    ""filter"": ""datum.Year == '2017'""
                }
            ],
            ""mark"": ""point"",
            ""encoding"": {
                ""theta"": {
                    ""field"": ""Country"",
                    ""type"": ""ordinal""
                },
                ""radius"": {
                    ""field"": ""Domestic Consumption"",
                    ""type"": ""quantitative""
                },
                ""color"": {
                    ""field"": ""Country"",
                    ""type"": ""nominal""
                }
            },
            ""view"": {
                ""stroke"": null
            }
        };

        vegaEmbed('#vis', spec).then(function(result) {
            // Access the Vega view instance and modify it if needed
        }).catch(console.error);
    </script>
</body>
</html>
```"
8,streamgraph,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production
Your task is to create a Streamgraph that visualizes the changes of Domestic Consumption over the Year for each Country.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Coffee Consumption Streamgraph</title>
    <script src=""https://cdn.jsdelivr.net/npm/vega@5.20.2""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5.7.0""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6.20.1""></script>
</head>
<body>
    <div id=""vis""></div>
    <script>
        const spec = {
            ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
            ""data"": {
                ""url"": ""https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv"",
                ""format"": {
                    ""type"": ""csv""
                }
            },
            ""mark"": ""area"",
            ""encoding"": {
                ""x"": {
                    ""field"": ""Year"",
                    ""type"": ""temporal"",
                    ""title"": ""Year""
                },
                ""y"": {
                    ""aggregate"": ""sum"",
                    ""field"": ""Domestic Consumption"",
                    ""type"": ""quantitative"",
                    ""title"": ""Domestic Consumption""
                },
                ""color"": {
                    ""field"": ""Country"",
                    ""type"": ""nominal"",
                    ""title"": ""Country""
                },
                ""tooltip"": [
                    {""field"": ""Country"", ""type"": ""nominal""},
                    {""field"": ""Year"", ""type"": ""temporal""},
                    {""field"": ""Domestic Consumption"", ""type"": ""quantitative""}
                ]
            },
            ""config"": {
                ""layer"": {
                    ""opacity"": 0.8
                }
            }
        };

        vegaEmbed('#vis', spec);
    </script>
</body>
</html>
```"
9,slopegraph,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production
Your task is to create a Slopegraph to compare the Domestic Consumption between two selected Years for each Country.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Coffee Consumption Slopegraph</title>
    <script src=""https://cdn.jsdelivr.net/npm/vue@2""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega@5""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6""></script>
    <style>
        #vis {
            width: 800px;
            height: 600px;
        }
    </style>
</head>
<body>
    <div id=""vis""></div>
    <script>
        const spec = {
            ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
            ""data"": {
                ""url"": ""https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv"",
                ""format"": {""type"": ""csv""}
            },
            ""transform"": [
                {
                    ""filter"": {
                        ""or"": [
                            {""field"": ""Year"", ""equal"": 2010},
                            {""field"": ""Year"", ""equal"": 2020}
                        ]
                    }
                },
                {
                    ""window"": [
                        {
                            ""op"": ""rank"", ""as"": ""rank""
                        }
                    ],
                    ""groupby"": [""Country""]
                }
            ],
            ""mark"": ""line"",
            ""encoding"": {
                ""x"": {
                    ""field"": ""Year"", ""type"": ""ordinal"",
                    ""axis"": {""title"": ""Year""}
                },
                ""y"": {
                    ""field"": ""Domestic Consumption"", ""type"": ""quantitative"",
                    ""axis"": {""title"": ""Domestic Consumption""}
                },
                ""color"": {
                    ""field"": ""Country"", ""type"": ""nominal"",
                    ""legend"": {""title"": ""Country""}
                },
                ""tooltips"": [
                    {""field"": ""Country"", ""type"": ""nominal""},
                    {""field"": ""Year"", ""type"": ""ordinal""},
                    {""field"": ""Domestic Consumption"", ""type"": ""quantitative""}
                ]
            }
        };

        vegaEmbed('#vis', spec).then(function(result) {
            // Successfully embedded
        }).catch(console.error);
    </script>
</body>
</html>
```"
10,heatmap,"Now you have the dataset in CSV format: https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production
Your task is to create a Heatmap that visualizes the Domestic Consumption across Country and Years.
Use the following visualization library: Vega-Lite.
Use the following format:
code: (The code should be complete. And the HTML structure and code should be merged together.)
Please provide only the codes written in the specified library with no other words.
You can use ""data"": { ""url"": } format to load data. Ensure that all libraries (e.g., Vega, Vega-Lite, Vega-Embed) are compatible versions to prevent runtime issues. ","https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv

The data table contains the following columns: Year, Country, Domestic Consumption,Exports,Import Price,Export Price,Total Production",Vega-Lite,static view,"```html
<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Coffee Consumption Heatmap</title>
    <script src=""https://cdn.jsdelivr.net/npm/vega@5.23.0""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-lite@5.3.0""></script>
    <script src=""https://cdn.jsdelivr.net/npm/vega-embed@6.20.0""></script>
</head>
<body>
    <div id=""vis""></div>
    <script>
        const spec = {
            ""$schema"": ""https://vega.github.io/schema/vega-lite/v5.json"",
            ""data"": {
                ""url"": ""https://gist.githubusercontent.com/FFFFFancy/8401c4fbc9fa979f342598b002449931/raw/9cb3aef8b2bfe83a01e218193b6e03e8b89b5884/Coffee%2520Consumption.csv"",
                ""format"": {
                    ""type"": ""csv""
                }
            },
            ""mark"": ""rect"",
            ""encoding"": {
                ""x"": {
                    ""field"": ""Year"",
                    ""type"": ""ordinal"",
                    ""title"": ""Year""
                },
                ""y"": {
                    ""field"": ""Country"",
                    ""type"": ""ordinal"",
                    ""title"": ""Country""
                },
                ""color"": {
                    ""field"": ""Domestic Consumption"",
                    ""type"": ""quantitative"",
                    ""title"": ""Domestic Consumption (kg)""
                }
            },
            ""width"": 800,
            ""height"": 400,
            ""title"": ""Heatmap of Domestic Coffee Consumption""
        };

        vegaEmbed('#vis', spec);
    </script>
</body>
</html>
```"
